-4329.0,-4329.0,-1.0,-1.0,-1.0,-1.0,43.0,90.0,108.0,139.0,147.0,151.0,103.0,262.0,93.0,130.0,186.0,65.0,205.0,142.0,141.0,117.0,140.0,103.0,160.0,209.0,116.0,123.0,135.0,128.0,149.0,169.0,144.0,132.0,73.0,183.0,218.0,161.0,-1.0,-1.0,-1.0,-1.0
-4107.0,-4107.0,-1.0,-1.0,-1.0,119.0,147.0,75.0,119.0,133.0,191.0,177.0,82.0,147.0,156.0,190.0,186.0,134.0,185.0,229.0,180.0,179.0,134.0,138.0,133.0,196.0,98.0,135.0,167.0,152.0,228.0,240.0,141.0,157.0,120.0,104.0,213.0,84.0,93.0,-1.0,-1.0,-1.0
-3885.0,-3885.0,-1.0,221.0,173.0,129.0,154.0,168.0,130.0,136.0,161.0,180.0,172.0,149.0,138.0,260.0,174.0,232.0,173.0,151.0,196.0,158.0,212.0,221.0,209.0,213.0,148.0,160.0,130.0,185.0,179.0,199.0,212.0,185.0,197.0,157.0,162.0,137.0,107.0,117.0,-1.0,-1.0
-3663.0,-3663.0,-1.0,154.0,129.0,86.0,133.0,145.0,118.0,221.0,139.0,133.0,204.0,125.0,123.0,241.0,163.0,198.0,170.0,236.0,294.0,234.0,256.0,177.0,226.0,230.0,202.0,237.0,200.0,114.0,118.0,154.0,152.0,148.0,145.0,85.0,149.0,97.0,144.0,142.0,118.0,-1.0
-3441.0,-3441.0,44.0,154.0,121.0,87.0,180.0,145.0,143.0,94.0,146.0,92.0,143.0,139.0,144.0,263.0,254.0,249.0,206.0,180.0,258.0,325.0,192.0,182.0,234.0,125.0,111.0,248.0,212.0,150.0,253.0,197.0,145.0,146.0,191.0,162.0,158.0,192.0,113.0,194.0,145.0,49.0
-3219.0,-3219.0,103.0,174.0,216.0,153.0,144.0,74.0,178.0,148.0,118.0,185.0,164.0,93.0,185.0,191.0,241.0,190.0,159.0,259.0,533.0,313.0,287.0,313.0,306.0,219.0,309.0,221.0,150.0,243.0,256.0,151.0,184.0,176.0,151.0,254.0,161.0,105.0,215.0,118.0,220.0,213.0
-2997.0,-2997.0,147.0,174.0,54.0,190.0,169.0,206.0,178.0,142.0,180.0,157.0,117.0,183.0,201.0,266.0,309.0,362.0,453.0,701.0,727.0,758.0,651.0,543.0,420.0,229.0,258.0,201.0,175.0,255.0,300.0,164.0,143.0,179.0,214.0,160.0,160.0,94.0,221.0,158.0,131.0,110.0
-2775.0,-2775.0,176.0,216.0,162.0,178.0,110.0,126.0,168.0,119.0,165.0,92.0,266.0,142.0,272.0,451.0,800.0,924.0,1239.0,1201.0,1137.0,842.0,896.0,937.0,772.0,599.0,476.0,297.0,285.0,254.0,187.0,214.0,163.0,117.0,193.0,136.0,146.0,128.0,170.0,119.0,96.0,125.0
-2553.0,-2553.0,121.0,164.0,87.0,191.0,221.0,178.0,267.0,160.0,233.0,197.0,226.0,317.0,569.0,873.0,1344.0,1451.0,1170.0,1033.0,750.0,641.0,929.0,796.0,844.0,842.0,854.0,600.0,487.0,334.0,284.0,204.0,243.0,235.0,168.0,205.0,155.0,125.0,138.0,193.0,78.0,86.0
-2331.0,-2331.0,240.0,172.0,176.0,135.0,154.0,184.0,181.0,175.0,204.0,182.0,219.0,620.0,1190.0,1910.0,1417.0,965.0,834.0,678.0,620.0,587.0,647.0,620.0,554.0,733.0,802.0,1436.0,844.0,435.0,332.0,226.0,267.0,185.0,216.0,189.0,225.0,174.0,60.0,164.0,144.0,84.0
-2109.0,-2109.0,140.0,144.0,194.0,224.0,181.0,161.0,160.0,263.0,181.0,302.0,656.0,1463.0,1822.0,1498.0,845.0,743.0,772.0,533.0,479.0,593.0,587.0,384.0,333.0,437.0,575.0,1118.0,1266.0,730.0,379.0,417.0,275.0,278.0,166.0,268.0,179.0,139.0,95.0,182.0,119.0,142.0
-1887.0,-1887.0,162.0,152.0,207.0,202.0,178.0,169.0,239.0,215.0,239.0,355.0,1138.0,1888.0,1634.0,793.0,656.0,801.0,817.0,583.0,402.0,348.0,460.0,226.0,299.0,239.0,521.0,778.0,1158.0,1124.0,584.0,312.0,213.0,254.0,142.0,222.0,242.0,218.0,230.0,104.0,116.0,186.0
-1665.0,-1665.0,194.0,218.0,168.0,266.0,142.0,161.0,132.0,193.0,270.0,671.0,1760.0,2023.0,1192.0,777.0,665.0,592.0,869.0,517.0,390.0,307.0,246.0,357.0,263.0,229.0,437.0,713.0,1070.0,1336.0,1054.0,396.0,401.0,169.0,197.0,214.0,49.0,179.0,119.0,84.0,-1.0,290.0
-1443.0,-1443.0,158.0,199.0,226.0,265.0,235.0,222.0,197.0,188.0,302.0,873.0,2142.0,1565.0,1168.0,728.0,491.0,663.0,605.0,645.0,347.0,270.0,362.0,324.0,264.0,229.0,409.0,606.0,984.0,1321.0,1194.0,496.0,321.0,243.0,254.0,224.0,221.0,134.0,67.0,81.0,180.0,224.0
-1221.0,-1221.0,228.0,124.0,174.0,168.0,211.0,187.0,176.0,212.0,294.0,1455.0,2025.0,1596.0,1089.0,712.0,633.0,538.0,464.0,392.0,260.0,330.0,370.0,199.0,290.0,387.0,409.0,716.0,877.0,1123.0,1383.0,808.0,577.0,206.0,247.0,239.0,206.0,118.0,122.0,110.0,81.0,379.0
-999.0,-999.0,174.0,214.0,271.0,230.0,240.0,269.0,221.0,217.0,408.0,1528.0,1816.0,1450.0,1060.0,804.0,627.0,424.0,374.0,371.0,344.0,308.0,323.0,191.0,241.0,358.0,553.0,645.0,862.0,1281.0,1411.0,933.0,443.0,389.0,229.0,269.0,221.0,165.0,97.0,117.0,341.0,86.0
-777.0,-777.0,185.0,314.0,158.0,295.0,154.0,240.0,188.0,277.0,557.0,1602.0,1838.0,1348.0,1068.0,916.0,754.0,535.0,416.0,290.0,337.0,305.0,349.0,208.0,301.0,335.0,682.0,576.0,933.0,1344.0,1401.0,716.0,557.0,358.0,197.0,255.0,146.0,16.0,163.0,218.0,374.0,431.0
-555.0,-555.0,210.0,281.0,259.0,143.0,245.0,238.0,314.0,215.0,594.0,1485.0,1555.0,1439.0,1155.0,813.0,747.0,456.0,415.0,349.0,270.0,307.0,324.0,267.0,442.0,452.0,663.0,834.0,878.0,1186.0,1240.0,844.0,377.0,268.0,253.0,121.0,104.0,106.0,68.0,69.0,172.0,635.0
-333.0,-333.0,304.0,269.0,220.0,241.0,186.0,196.0,219.0,214.0,510.0,1115.0,1872.0,1392.0,1012.0,861.0,817.0,567.0,380.0,411.0,256.0,237.0,374.0,305.0,404.0,523.0,651.0,715.0,1063.0,1462.0,1372.0,663.0,390.0,280.0,196.0,218.0,79.0,52.0,43.0,70.0,566.0,1743.0
-111.0,-111.0,254.0,221.0,221.0,225.0,268.0,187.0,201.0,316.0,415.0,966.0,1565.0,1553.0,1192.0,1278.0,683.0,480.0,456.0,395.0,461.0,267.0,179.0,263.0,400.0,432.0,644.0,730.0,1336.0,1464.0,1221.0,792.0,565.0,277.0,210.0,178.0,29.0,91.0,236.0,284.0,632.0,561.0
111.0,111.0,245.0,231.0,308.0,254.0,262.0,247.0,311.0,337.0,448.0,691.0,1382.0,1657.0,1313.0,970.0,696.0,488.0,497.0,335.0,425.0,347.0,417.0,480.0,437.0,413.0,632.0,1149.0,1366.0,1499.0,1033.0,861.0,290.0,283.0,182.0,129.0,171.0,62.0,384.0,321.0,1626.0,561.0
333.0,333.0,181.0,322.0,363.0,214.0,239.0,206.0,363.0,282.0,401.0,439.0,905.0,1581.0,1596.0,1027.0,689.0,532.0,417.0,347.0,307.0,431.0,429.0,514.0,435.0,494.0,663.0,1105.0,1258.0,1310.0,1224.0,704.0,371.0,225.0,216.0,92.0,201.0,-1.0,416.0,679.0,1180.0,64.0
555.0,555.0,252.0,201.0,384.0,267.0,272.0,213.0,357.0,429.0,435.0,630.0,715.0,994.0,1441.0,998.0,695.0,415.0,433.0,395.0,317.0,395.0,462.0,427.0,348.0,505.0,737.0,1279.0,1459.0,1439.0,914.0,445.0,384.0,155.0,145.0,178.0,49.0,161.0,542.0,1258.0,1432.0,83.0
777.0,777.0,262.0,364.0,374.0,266.0,292.0,227.0,350.0,313.0,348.0,442.0,552.0,619.0,1011.0,1046.0,971.0,545.0,441.0,388.0,419.0,695.0,782.0,796.0,522.0,646.0,950.0,1490.0,1553.0,995.0,630.0,334.0,276.0,141.0,63.0,124.0,293.0,218.0,428.0,1817.0,158.0,-1.0
999.0,999.0,369.0,278.0,331.0,270.0,218.0,274.0,436.0,287.0,413.0,510.0,693.0,763.0,756.0,884.0,1004.0,687.0,556.0,404.0,433.0,878.0,1574.0,860.0,613.0,758.0,1140.0,1198.0,1012.0,783.0,358.0,295.0,183.0,101.0,177.0,44.0,568.0,327.0,1283.0,2408.0,73.0,-1.0
1221.0,1221.0,351.0,295.0,320.0,299.0,317.0,342.0,381.0,452.0,370.0,261.0,565.0,723.0,686.0,732.0,726.0,826.0,751.0,515.0,522.0,1174.0,1284.0,687.0,648.0,744.0,958.0,922.0,567.0,532.0,362.0,285.0,167.0,163.0,66.0,76.0,275.0,1011.0,1394.0,728.0,-1.0,-1.0
1443.0,1443.0,300.0,374.0,256.0,370.0,283.0,472.0,368.0,256.0,400.0,441.0,478.0,424.0,593.0,611.0,451.0,577.0,608.0,454.0,543.0,1137.0,702.0,535.0,520.0,764.0,691.0,601.0,476.0,280.0,264.0,261.0,168.0,113.0,61.0,143.0,111.0,854.0,1545.0,316.0,-1.0,-1.0
1665.0,1665.0,351.0,307.0,265.0,244.0,448.0,434.0,565.0,353.0,272.0,446.0,499.0,504.0,579.0,552.0,564.0,571.0,432.0,506.0,593.0,475.0,498.0,504.0,606.0,463.0,380.0,336.0,351.0,361.0,248.0,149.0,144.0,62.0,-1.0,269.0,844.0,1063.0,516.0,-1.0,-1.0,-1.0
1887.0,1887.0,330.0,307.0,354.0,344.0,308.0,439.0,486.0,521.0,443.0,337.0,478.0,308.0,383.0,477.0,427.0,321.0,402.0,428.0,619.0,431.0,360.0,309.0,454.0,391.0,390.0,328.0,401.0,305.0,266.0,254.0,103.0,68.0,40.0,-1.0,289.0,1305.0,693.0,-1.0,-1.0,-1.0
2109.0,2109.0,328.0,348.0,325.0,521.0,393.0,368.0,439.0,445.0,405.0,420.0,396.0,566.0,467.0,352.0,372.0,399.0,467.0,332.0,479.0,359.0,335.0,344.0,494.0,301.0,397.0,323.0,375.0,316.0,156.0,140.0,144.0,36.0,266.0,375.0,867.0,1652.0,727.0,-1.0,-1.0,-1.0
2331.0,2331.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,309.0,433.0,391.0,327.0,368.0,426.0,340.0,284.0,532.0,431.0,477.0,413.0,439.0,339.0,233.0,341.0,154.0,88.0,112.0,274.0,388.0,856.0,2702.0,-1.0,-1.0,-1.0,-1.0
2553.0,2553.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539.0,532.0,387.0,377.0,394.0,514.0,453.0,264.0,426.0,426.0,337.0,261.0,310.0,171.0,453.0,157.0,206.0,852.0,910.0,565.0,-1.0,-1.0,-1.0
2775.0,2775.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,496.0,344.0,396.0,402.0,312.0,385.0,358.0,342.0,207.0,73.0,115.0,212.0,353.0,570.0,845.0,685.0,109.0,-1.0,-1.0,-1.0
2997.0,2997.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,310.0,596.0,425.0,386.0,328.0,320.0,242.0,163.0,165.0,178.0,356.0,571.0,1477.0,614.0,-1.0,-1.0,-1.0,-1.0
3219.0,3219.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,469.0,324.0,485.0,339.0,242.0,88.0,238.0,522.0,358.0,750.0,843.0,695.0,-1.0,-1.0,-1.0,-1.0
3441.0,3441.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,598.0,308.0,305.0,113.0,120.0,514.0,120.0,860.0,2316.0,1167.0,76.0,-1.0,-1.0,-1.0
3663.0,3663.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,252.0,-1.0,103.0,158.0,578.0,1505.0,2523.0,1279.0,-1.0,-1.0,-1.0,-1.0
3885.0,3885.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,180.0,63.0,320.0,555.0,1718.0,2101.0,1346.0,-1.0,-1.0,-1.0,-1.0
4107.0,4107.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,413.0,1287.0,1259.0,840.0,-1.0,-1.0,-1.0,-1.0
4329.0,4329.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,876.0,-1.0,1888.0,476.0,-1.0,-1.0,-1.0,-1.0
